,RT_Time,RT_Depth,RT_PUMP_ON,RT_PUMP_OFF,RT_ROP,RT_RPM.W,RT_SLIDE_BIT,RT_WOB,MR_GAMA.5S5A,MR_FLOW.M,MR_ROTATION,MR_RPM-AVG.MR,MR_RPM-MAG-AVG.MR,MR_GRAV.M,MR_VIBA.MR,MR_VIBL.MR,PD_Gamma,PD_Pump Event,PD_Axial Vibration,PD_Lateral Vibration
258905,2024-12-12 04:52:59,11262.19,,,76.79,39.97,,27.76,,,,,,,,,,,,
258908,2024-12-12 04:53:02,11229.34,,,,,,,26.2,,,,,,,,,,,
258912,2024-12-12 04:53:04,11262.3,,,77,40.04,,27.95,,,,,,,,,,,,
258914,2024-12-12 04:53:06,11262.3,,,,,,,,,,,,,,,26.67,,,
258915,2024-12-12 04:53:07,11262.3,,,,,,,31.6,,,,,,,,,,,
258916,2024-12-12 04:53:09,11262.41,,,77.48,40.08,0,27.8,,,,,,,,,,,,
258919,2024-12-12 04:53:10,11262.41,,,,,,,,,,36.88,,,0.77396435,1.51,,,,
258922,2024-12-12 04:53:10,11270.43,,,,,,,,,,36.88,,,0.77396435,1.51,,,,
258926,2024-12-12 04:53:14,11262.53,,,78.61,40.01,0,27.9,,,,,,,,,,,,
258932,2024-12-12 04:53:19,11262.64,,,79.7,40.03,,28.09,,,,,,,,,,,,
258934,2024-12-12 04:53:21,11262.64,,,,,,,,,,,,,,,27.73,,1,1.94
258935,2024-12-12 04:53:22,11220.71,,,,,,,26.4,,,,,,,,,,,
258936,2024-12-12 04:53:22,11270.71,,,,,,,26.4,,,,,,,,,,,
258940,2024-12-12 04:53:24,11262.75,,,80.9,40.07,,27.81,,,,,,,,,,,,
258947,2024-12-12 04:53:29,11262.87,,,81.72,40.03,,28.03,,,,,,,,,,,,
258951,2024-12-12 04:53:30,11262.87,,,,,,,,,,42.14,,,0.77396435,1.51,,,,
258952,2024-12-12 04:53:32,11262.87,,,,,,,29.2,,,,,,,,,,,
258955,2024-12-12 04:53:34,11262.98,,,82.21,39.95,,27.81,,,,,,,,,,,,
258959,2024-12-12 04:53:37,11262.98,,,,,,,31.4,,,,,,,,,,,
258961,2024-12-12 04:53:37,11271.01,,,,,,,31.4,,,,,,,,,,,
258964,2024-12-12 04:53:39,11263.1,,,82.66,40.04,,28.05,,,,,,,,,,,,
258971,2024-12-12 04:53:44,11263.22,,,82.93,39.91,,27.88,,,,,,,,,,,,
258974,2024-12-12 04:53:47,11230.22,,,,,,,30.6,,,,,,,,,,,
258978,2024-12-12 04:53:49,11263.33,,,83.34,39.98,,28.17,,,,,,,,,,,,
258981,2024-12-12 04:53:50,11263.33,,,,,,,,,,37.1,,,0.8104402,1.37,,,,
258983,2024-12-12 04:53:52,11263.33,,,,,,,31.4,,,,,,,,,,,
258986,2024-12-12 04:53:54,11263.44,,,83.32,39.99,,28.16,,,,,,,,,,,,
258991,2024-12-12 04:53:59,11263.55,,,82.9,39.98,,28.09,,,,,,,,,,,,
258994,2024-12-12 04:54:02,11263.55,,,,,,,30.6,,,,,,,,,,,
258995,2024-12-12 04:54:02,11271.53,,,,,,,30.6,,,,,,,,,,,
258997,2024-12-12 04:54:04,11263.66,,,81.75,39.95,,28.32,,,,,,,,,,,,
258999,2024-12-12 04:54:06,11263.66,,,,,,,,,,,,,,,27.73,,,
259004,2024-12-12 04:54:09,11263.77,,,80.18,39.91,,27.84,,,,,,,,,,,,
259007,2024-12-12 04:54:10,11263.77,,,,,,,,,,42.9,,,0.8104402,1.31,,,,
259008,2024-12-12 04:54:12,11263.77,,,,,,,28.6,,,,,,,,,,,
259010,2024-12-12 04:54:14,11263.87,,,78.67,39.81,,28.09,,,,,,,,,,,,
259017,2024-12-12 04:54:19,11263.98,,,77.51,40,,27.81,,,,,,,,,,,,
259022,2024-12-12 04:54:22,11263.98,,,,,,,31,,,,,,,,,,,
259023,2024-12-12 04:54:24,11264.09,,,77.41,40.01,,28.02,,,,,,,,,,,,
259026,2024-12-12 04:54:27,11272.02,,,,,,,25,,,,,,,,,,,
259030,2024-12-12 04:54:29,11264.2,,,77.7,39.99,,28.03,,,,,,,,,,,,
259034,2024-12-12 04:54:30,11264.2,,,,,,,,,,38.78,,,0.77396435,1.51,,,,
259035,2024-12-12 04:54:32,11264.2,,,,,,,26.6,,,,,,,,,,,
259039,2024-12-12 04:54:34,11264.31,,,78.23,39.92,,28.04,,,,,,,,,,,,
